frame,time,left_WRIST,left_THUMB_CMC,left_THUMB_MCP,left_THUMB_IP,left_THUMB_TIP,left_INDEX_MCP,left_INDEX_PIP,left_INDEX_DIP,left_INDEX_TIP,left_MIDDLE_MCP,left_MIDDLE_PIP,left_MIDDLE_DIP,left_MIDDLE_TIP,left_RING_MCP,left_RING_PIP,left_RING_DIP,left_RING_TIP,left_PINKY_MCP,left_PINKY_PIP,left_PINKY_DIP,left_PINKY_TIP,right_WRIST,right_THUMB_CMC,right_THUMB_MCP,right_THUMB_IP,right_THUMB_TIP,right_INDEX_MCP,right_INDEX_PIP,right_INDEX_DIP,right_INDEX_TIP,right_MIDDLE_MCP,right_MIDDLE_PIP,right_MIDDLE_DIP,right_MIDDLE_TIP,right_RING_MCP,right_RING_PIP,right_RING_DIP,right_RING_TIP,right_PINKY_MCP,right_PINKY_PIP,right_PINKY_DIP,right_PINKY_TIP
7635,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.09094811312291251,-0.4849969026218512)","(0.32644148730349853,-0.8726021215959678)","(0.6115598492539723,-1.0692673520766287)","(0.9090557885684513,-1.146014952883221)","(0.40219512110790606,-1.0132458701567226)","(0.9341340554048186,-1.416418074334922)","(1.2636707977987873,-1.423480722362437)","(1.397338569182404,-1.2892469088857164)","(0.5229903179713536,-0.8523386224431123)","(1.14280038467405,-1.282130033641655)","(1.466221833148368,-1.2504776272071703)","(1.5480327596005163,-1.0920272895355314)","(0.6518680847715661,-0.6160094605281418)","(1.254558506651126,-0.972418933766819)","(1.4997004851100488,-0.9042696242519087)","(1.5194278035552242,-0.7544863054064754)","(0.783282546468375,-0.3261679676068541)","(1.2483150272720942,-0.6010038164008326)","(1.42053801856247,-0.6064873202102482)","(1.4302573367202587,-0.5396662795489772)"
7636,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.11432412085040634,-0.4508675731241003)","(0.35647299730363957,-0.8261584438532092)","(0.6501289619541338,-0.9973705327404778)","(0.9480272442059985,-1.043386745601018)","(0.44773084472195207,-0.9879680305722487)","(1.0230019165314805,-1.3408396037123342)","(1.3145821803573985,-1.2587073489598977)","(1.3783042749123393,-1.0905600240168245)","(0.5548239461051265,-0.8319677811239661)","(1.1938130148492143,-1.1341754795109507)","(1.453935078701432,-1.0212156101463579)","(1.4750193843751798,-0.8738912395270656)","(0.6627232542983895,-0.6045821187032473)","(1.2462430920374405,-0.8656653946615529)","(1.4596830156917828,-0.77927481597813)","(1.4694727429860772,-0.6623430079320367)","(0.7650595306210234,-0.3291703606247923)","(1.2244458004172871,-0.5458080288097782)","(1.3980814396843426,-0.5371590406145422)","(1.423257731511709,-0.48535884450935673)"
7637,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.10990507659445246,-0.46266852252031293)","(0.34150656670146823,-0.8465241759295936)","(0.6324767485270667,-1.034974828811957)","(0.9372622202990838,-1.092539453915125)","(0.427679776816444,-1.0043053764686005)","(1.0210662614753727,-1.3560703448716136)","(1.3138019322303296,-1.2653400416298393)","(1.368193526661321,-1.094409224151733)","(0.534686728737033,-0.8450503547792229)","(1.1960364761672335,-1.153361878237774)","(1.445021852121509,-1.0237525607453695)","(1.4489965693342637,-0.8721963784627923)","(0.6466428842949306,-0.6158044706433252)","(1.2513943680612278,-0.8844869221541958)","(1.4504838894759409,-0.7795389182772922)","(1.4396857200509219,-0.6513851887005553)","(0.7557654032511778,-0.3380602934137933)","(1.225402092288662,-0.56628703569418)","(1.3926268288786396,-0.544032317130704)","(1.4033523212698948,-0.483933848190162)"
7638,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.13557625993346886,-0.44740065703710735)","(0.38124540661988005,-0.7891632177662902)","(0.6821311230505354,-0.9260204291747554)","(0.9780002737316967,-0.929178701026157)","(0.478417584918432,-0.9875290800068288)","(1.0687229700763752,-1.2741084291030955)","(1.3377400766240772,-1.1805943383573434)","(1.3968615221706684,-0.991719785403833)","(0.5621086384922827,-0.827063406597313)","(1.2187425509235184,-1.0841039627897684)","(1.454105523792294,-0.948732113949604)","(1.4705473662201984,-0.779432471369063)","(0.6637241172197282,-0.5952634506640526)","(1.2704896299925263,-0.8152303578950572)","(1.4592184574189575,-0.6847197124895904)","(1.4460531228148283,-0.5264786544599729)","(0.7665392524693782,-0.3232641907379051)","(1.2413939440008557,-0.5219927297777157)","(1.3930404122923228,-0.4716773932017628)","(1.3978622655105093,-0.37870666902497624)"
7639,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.13655226499509637,-0.4612093324889722)","(0.384870552164219,-0.8066989429914598)","(0.6801127172792556,-0.943641660013136)","(0.9785705159635134,-0.9474101438085273)","(0.4684461867147388,-0.999825717073509)","(1.0749669039371186,-1.2948257770625102)","(1.3499826592930861,-1.1965613124025007)","(1.4027508828597812,-1.0103940348247895)","(0.5520979221061079,-0.8337792779903552)","(1.2198313205783158,-1.0893344815591341)","(1.4570605214970125,-0.9519252738439182)","(1.4639508806361343,-0.7817660319648638)","(0.655813669056956,-0.5961333254897853)","(1.2777719143671813,-0.828437297397403)","(1.4647884872765935,-0.7015704809215118)","(1.4437105439257985,-0.5448428509306936)","(0.7615485752458945,-0.3216275203761758)","(1.243581746398937,-0.5431206963631402)","(1.3928950778831193,-0.49673238430209227)","(1.3909154612388035,-0.40375170547438566)"
7640,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.091492335727254,-0.4586247833813416)","(0.3040843141436422,-0.86287831740559)","(0.5667478597690233,-1.1058262862498416)","(0.8643060208079705,-1.2005621804656472)","(0.356992261114073,-1.027468625416299)","(0.8612783885723562,-1.3841603206234265)","(1.1649927187897033,-1.3622264361010634)","(1.302884034099243,-1.242917667831544)","(0.47237986264250315,-0.8813950677022477)","(1.054787101821532,-1.2757072784779873)","(1.354815832369641,-1.2418198688093618)","(1.459357528183448,-1.1123631804273804)","(0.6026534863361945,-0.6568646016415784)","(1.1752157650345119,-1.0040364532985826)","(1.4305262790789128,-0.9524004948630787)","(1.5122772596452274,-0.8381196534804601)","(0.7366610752156999,-0.37534967526728985)","(1.1868725910600526,-0.6377140666695851)","(1.4067289718620708,-0.6608582552799728)","(1.5140964904971494,-0.6271932778855499)"
7641,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.09454634479627647,-0.4892902568593277)","(0.2910806029310359,-0.8711771174759284)","(0.5420493869586697,-1.0847812394143683)","(0.8289468443128133,-1.164834908593211)","(0.3581669094692897,-1.0181971305790822)","(0.8165756673626816,-1.4241443977959538)","(1.1075570355612336,-1.4563809820122549)","(1.262917689064867,-1.374071406809776)","(0.4938930772611299,-0.8695226438877435)","(1.0454283200708745,-1.3309241192160002)","(1.362681500722827,-1.3287327287234043)","(1.5025905549930414,-1.2079839451019847)","(0.6352051500075828,-0.6415212593612092)","(1.1789070673155506,-1.0264630858316806)","(1.4238214962676043,-0.98656528230434)","(1.5036015574111914,-0.8791574166121734)","(0.7727253159396772,-0.34804127460206485)","(1.1905053533857897,-0.6209594600526557)","(1.349263824857547,-0.6468628344131269)","(1.3904122969324044,-0.608206760534424)"
7642,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.0852210161221475,-0.48614955859015485)","(0.2938448031819148,-0.8887950954359285)","(0.5637218633947828,-1.121035338123932)","(0.858495342085262,-1.2192681006684913)","(0.36204942357923586,-1.023760865811186)","(0.842881721269253,-1.4366027057016313)","(1.1612216601309022,-1.4766130542528595)","(1.336127666694774,-1.3909071217714104)","(0.4931259035629083,-0.8699579548663633)","(1.0582869501676966,-1.3289097209842455)","(1.3924449767542006,-1.3397495011781753)","(1.5440032367823002,-1.228147175120724)","(0.6321082614697745,-0.6334953385965579)","(1.19131074660839,-1.0257296842721697)","(1.4494482403142717,-0.995995182988861)","(1.5354815836781435,-0.8904465284887293)","(0.7655795106555037,-0.33587845073177375)","(1.1885347455569368,-0.6079113836486856)","(1.367762259174867,-0.6505817147698636)","(1.4265373933927559,-0.6239425127011444)"
7643,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.06964227311188276,-0.4640690374649624)","(0.3283214345293036,-0.8738768761711191)","(0.6562706921591278,-1.0717091685934452)","(1.001320680798106,-1.1141520892897623)","(0.4226515305868718,-1.0099933329982262)","(1.0099501338938224,-1.366537074735379)","(1.2676233543200788,-1.2941163016884003)","(1.302183701205742,-1.1514609625780814)","(0.5234583022173103,-0.8520512929629126)","(1.1630118714143904,-1.2303201301454125)","(1.4007170036616459,-1.1376405057167145)","(1.416410640150125,-1.0112053669474776)","(0.6424605366226572,-0.6243472186062766)","(1.2653567970022488,-0.9578541407078991)","(1.4649185821844237,-0.8977413241868669)","(1.4671867345461087,-0.8130819790216302)","(0.7660929174981713,-0.34620686065491374)","(1.2528755788375625,-0.6269028776228093)","(1.4463076104853105,-0.6518027084808768)","(1.4901936471093593,-0.648785284268347)"
7644,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.07896679386290922,-0.4638045981309001)","(0.34046367681551915,-0.8710792691634219)","(0.6574590591695796,-1.0706173755992292)","(0.9902071795447646,-1.1178211016441657)","(0.4495394095279476,-0.9970018752160936)","(1.0404080117522263,-1.3644746396716765)","(1.2949352010180901,-1.2846294088010752)","(1.3270027918977392,-1.1324765888511998)","(0.5475801916257902,-0.8367532095779872)","(1.1831957863922076,-1.2153170698447686)","(1.4245647157897587,-1.1234329698203807)","(1.4414530848715366,-0.9934444439685987)","(0.6576799278769166,-0.6059363953615757)","(1.273809758775154,-0.9464702039575158)","(1.4847475938857138,-0.8874491403373996)","(1.4991897028307677,-0.7992932934869192)","(0.7709794763250928,-0.323803401737927)","(1.2477461907153589,-0.6045254738622757)","(1.4527001542926885,-0.6486625585484098)","(1.516031405775101,-0.6607785859180852)"
7645,17:40:51,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(0.15652964718895784,-0.3436648801593528)","(0.4744576394978478,-0.6314210311847999)","(0.8054551268742081,-0.7467864401905652)","(1.101242215791297,-0.7262902113958101)","(0.5384248658706517,-0.8475907870165714)","(1.0896706523041093,-1.0188968075383624)","(1.2813429704061399,-0.8999904727262968)","(1.2989122644295463,-0.7313768022923465)","(0.6300170055285018,-0.776581336850751)","(1.2181406810356128,-0.9797749631596786)","(1.3780168375463047,-0.834546929947529)","(1.3721533612594654,-0.6932573616226902)","(0.7291288241632068,-0.6365647221668281)","(1.3026564929587436,-0.8192131252858783)","(1.4416293348916793,-0.6844444948000711)","(1.4234658637431137,-0.5520884780211305)","(0.8345940630359738,-0.42807303650594664)","(1.2856016400841213,-0.5760532217882185)","(1.4352845607233446,-0.5073873968978978)","(1.4535320908831495,-0.4248594004641213)"
7895,17:41:02,"(0.0,0.0)","(0.010595568750529147,-0.3967762979788289)","(-0.19268711639738442,-0.7423097151578494)","(-0.41407324075817437,-0.934267681154062)","(-0.587312716499446,-1.0735506431312765)","(-0.7024047295599295,-0.7442096841431675)","(-1.0374856123027743,-0.8709562277255093)","(-1.288271047331506,-0.909084977047819)","(-1.4724339049712833,-0.8973254831433741)","(-0.8508705782869059,-0.5253753505882306)","(-1.1970764452219866,-0.655084097125114)","(-1.4373595735031057,-0.7150043493663971)","(-1.616312603447016,-0.7313135334005922)","(-0.9265887140082202,-0.29357677839693486)","(-1.2624519923563722,-0.4391470199409135)","(-1.4944928817090635,-0.5225388000328283)","(-1.676266109944766,-0.5686121317113825)","(-0.9362125708720724,-0.04679494293577774)","(-1.2634806666639922,-0.17589848992772353)","(-1.4636443800377157,-0.2570966409064984)","(-1.6127077757294879,-0.3222245830076911)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)"
7896,17:41:02,"(0.0,0.0)","(-0.07724105013517768,-0.3290637283931657)","(-0.3559630534847349,-0.6518661241998943)","(-0.6629465844636805,-0.8045162650952015)","(-0.9173014581889898,-0.8736954019181389)","(-0.7259139880608785,-0.7230172904691324)","(-1.0381628036459363,-0.8442864880499652)","(-1.2861824599317118,-0.8619178082688539)","(-1.4651273199954433,-0.8530626216088057)","(-0.8354572217363103,-0.5495554845951821)","(-1.1516195613603342,-0.6765742527250149)","(-1.368451969371808,-0.720500116321576)","(-1.527968154251148,-0.734120032210744)","(-0.8891141845732773,-0.3612484133947339)","(-1.1882071015383409,-0.4934687068249018)","(-1.3935475758726494,-0.5667294148562502)","(-1.5472578844251004,-0.6014783947164681)","(-0.8941358935133161,-0.15081601929400826)","(-1.1850805575382586,-0.2679106435690455)","(-1.351284666422093,-0.33579869400291507)","(-1.4765759388312973,-0.38550083955325376)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)"
7968,17:41:05,"(0.0,0.0)","(-0.34625994108541197,0.2393923436026427)","(-0.7406709260068489,0.309679987078566)","(-1.013407124101381,0.3513169491925199)","(-1.2386677546325338,0.43058765453081305)","(-1.0337775029345306,-0.14335478299936094)","(-1.4139567673103937,-0.009275784468995619)","(-1.5901864828953316,0.21780405136399555)","(-1.6623957724190528,0.43709279397874146)","(-0.9637036528087707,-0.26697428633303355)","(-1.365029023091701,-0.10027793225306479)","(-1.4957035092774247,0.17967921304337836)","(-1.5178370369115801,0.4168513177231977)","(-0.8215509365318178,-0.34387223222575564)","(-1.1967556198853564,-0.19854649900721902)","(-1.2996207284600738,0.08106700746860301)","(-1.2943964937433203,0.31036662598594084)","(-0.6240729176210404,-0.35515961776219745)","(-0.9158460615609342,-0.23624434373752917)","(-1.0038341458886881,-0.03369375898758985)","(-1.002786865673462,0.14850224798844147)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)"
7969,17:41:05,"(0.0,0.0)","(-0.3242288422842428,0.3222539472523671)","(-0.6643416818254908,0.41640889800647596)","(-0.9094041831470122,0.480502008596734)","(-1.1018322501974394,0.5595350613232145)","(-1.0240670182932494,0.021064032060210038)","(-1.3177515099647696,0.2688377194478605)","(-1.4821573958445695,0.48732884431183715)","(-1.5707852267394617,0.672446158462287)","(-0.9987899201158892,-0.049180234595776556)","(-1.321204722219624,0.3139011817111224)","(-1.4143328097971082,0.6252776239816834)","(-1.4268679096843706,0.8300650841821325)","(-0.9051900349252447,-0.06321465806190166)","(-1.1845760290250857,0.36970523566948155)","(-1.0685229058664905,0.6033637881128611)","(-0.9051718555676734,0.687452406558937)","(-0.7740532390846288,-0.011921925305846926)","(-0.9782662911015786,0.3009495256514151)","(-0.9168854216294515,0.4604289138398527)","(-0.7943561187570021,0.5198177910271501)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)"
7970,17:41:05,"(0.0,0.0)","(-0.34865033134135004,0.29840432409683404)","(-0.6914366903054708,0.4097851361251379)","(-0.9319424611388128,0.49989292202944813)","(-1.121244541214398,0.6020120259280951)","(-1.0306205211424755,0.017500313344552026)","(-1.3664704839612776,0.2630310478816595)","(-1.5279759961015869,0.46154401898296715)","(-1.6344992859523386,0.6358125765056934)","(-0.9977721678258938,-0.06671357517039744)","(-1.3119723818679807,0.36830391555882885)","(-1.358388957351728,0.7012773642948379)","(-1.342889574401678,0.9142752881432833)","(-0.8997511280885845,-0.0900207955565447)","(-1.1432423067988646,0.39705545158957833)","(-0.9540931767852847,0.58216276538129)","(-0.7522372216204123,0.6021000553387819)","(-0.7673553377492318,-0.049891146475656956)","(-0.9849726859703721,0.2840487139021312)","(-0.9041676165456766,0.4370234640424393)","(-0.7703575922996663,0.46827382171120036)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)"
7971,17:41:05,"(0.0,0.0)","(-0.3593189632515614,0.30122048462637063)","(-0.6854586177711953,0.3915103553459637)","(-0.9203368633357957,0.4589714059646643)","(-1.1112289124137584,0.5398389857028563)","(-1.0144135582064804,0.03524081771933527)","(-1.2956487673445825,0.3064017484676946)","(-1.4209171367556181,0.5386233854628484)","(-1.4787469196244796,0.7353416211162336)","(-0.9994277701099067,-0.03382502524964867)","(-1.2989449802978543,0.36786774827494184)","(-1.317654989477132,0.6831624134259695)","(-1.2763951751403881,0.8756260482393271)","(-0.9170825621578094,-0.05042423147854046)","(-1.1740254523295999,0.39360800794766465)","(-0.9887178297949986,0.5967458892723569)","(-0.788128496629231,0.6332067524199879)","(-0.7904759793964918,-0.000670112134396406)","(-1.0029589430155377,0.33486984556028615)","(-0.8822737744049285,0.47667714656378657)","(-0.7119891948782657,0.48896967974699285)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)"
7972,17:41:05,"(0.0,0.0)","(-0.3616043328705737,0.29441699718685554)","(-0.6955443899891798,0.38688767253053824)","(-0.9313268925308126,0.4525471998463471)","(-1.1224445407900987,0.5357135757396265)","(-1.0201654789506494,0.03696649868853206)","(-1.294862915710949,0.30508868100013187)","(-1.4246776159322474,0.529361519906629)","(-1.4913207186363848,0.7178979549763536)","(-0.9995656097662888,-0.029471881048673855)","(-1.2885256084506018,0.370140428688497)","(-1.3100587374956574,0.6873067531026306)","(-1.2718193624458913,0.8823081744118184)","(-0.9137133697103649,-0.046874744202368895)","(-1.169228930018506,0.3885151801846839)","(-0.9877782523381674,0.5941656033867547)","(-0.7877292518383274,0.6303607570500763)","(-0.7811717276231743,-0.004084342989155462)","(-1.0085378533562843,0.3264310103697652)","(-0.8916942299391327,0.47848006238631047)","(-0.7181977716283147,0.49844063152803253)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)"
7973,17:41:05,"(0.0,0.0)","(-0.36471326175270846,0.2976826173304663)","(-0.6879818927589194,0.4127874104109352)","(-0.9120323563530398,0.512640244125494)","(-1.0995191399473234,0.6191015626794208)","(-1.0081544555135393,-0.009036526738277081)","(-1.2856099665162268,0.2592673347351326)","(-1.4187247138561658,0.4785277690283062)","(-1.4989933077812208,0.6619061546110042)","(-0.996537809775938,-0.0831408063887798)","(-1.2833428675570953,0.2981603343144913)","(-1.3029459039910134,0.6166887764140092)","(-1.2632610225493208,0.8123346881393948)","(-0.9244294089476742,-0.10227145066711876)","(-1.165512507788302,0.3138047069127228)","(-0.9898183022634728,0.5038076316925532)","(-0.7960013626126891,0.529186056931334)","(-0.8102092828652091,-0.05282554632879842)","(-1.0039729742315338,0.29553748356688847)","(-0.8740284167551529,0.4379689501179284)","(-0.7027759701267655,0.44088836718582636)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)"
